Id,MS Zoning,Lot Frontage,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,Year Built,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Fence,Yr Sold,SalePrice
1328,RL,55.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1928,CompShg,WdShing,None,0.0,Gd,BrkTil,TA,406.0,273.0,1008.0,TA,Y,1143,0.0,0.0,1,0,1,TA,5,Po,Detchd,288.0,TA,Y,265,GdPrv,2008,138000
801,RL,66.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1983,CompShg,Wd Sdng,BrkFace,100.0,Gd,CBlock,Gd,70.0,450.0,520.0,Gd,Y,1338,0.0,0.0,1,1,1,Gd,5,Po,Attchd,576.0,TA,Y,0,NF,2009,156500
400,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1970,CompShg,MetalSd,None,0.0,TA,CBlock,TA,191.0,0.0,864.0,Ex,Y,864,0.0,0.0,1,0,1,TA,5,NFP,Detchd,463.0,TA,Y,0,NF,2009,124500
1650,RL,92.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1977,WdShake,WdShing,None,0.0,TA,CBlock,Gd,0.0,0.0,808.0,TA,Y,1969,0.0,0.0,2,1,1,TA,8,Gd,Attchd,534.0,TA,Y,0,NF,2007,190000
1084,RL,43.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,2007,CompShg,VinylSd,BrkFace,16.0,Gd,PConc,Gd,0.0,0.0,1266.0,Ex,Y,1266,0.0,0.0,2,0,1,Gd,6,Gd,Attchd,388.0,TA,Y,100,NF,2008,159895
1522,RL,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1921,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,0.0,0.0,612.0,Ex,Y,2601,0.0,0.0,3,1,1,TA,8,NFP,BuiltIn,621.0,TA,Y,183,NF,2008,189000
2496,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1964,CompShg,HdBoard,None,0.0,TA,CBlock,TA,644.0,0.0,912.0,TA,N,912,0.0,0.0,1,0,1,TA,6,NFP,NG,0.0,NG,Y,0,GdWo,2006,124000
220,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1957,CompShg,Wd Sdng,BrkFace,180.0,TA,CBlock,Gd,1302.0,0.0,1392.0,TA,Y,1392,1.0,0.0,1,1,1,TA,5,Gd,Detchd,528.0,TA,Y,0,NF,2010,121500
1254,RL,76.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1957,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,0.0,0.0,1824.0,Fa,Y,1824,0.0,0.0,2,0,2,TA,9,NFP,Detchd,484.0,TA,Y,0,NF,2008,146000
1443,RL,75.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2000,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,663.0,0.0,928.0,Ex,Y,1823,1.0,0.0,2,1,1,Gd,6,NFP,Attchd,626.0,TA,Y,192,NF,2008,235000
2885,RM,44.0,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,2004,CompShg,CemntBd,Stone,186.0,Gd,PConc,Ex,1564.0,0.0,1594.0,Ex,Y,1646,1.0,1.0,2,0,1,Gd,5,Gd,Attchd,525.0,TA,Y,128,NF,2006,300000
2920,RM,21.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,1970,CompShg,CemntBd,None,0.0,TA,CBlock,TA,0.0,0.0,546.0,Gd,Y,1092,0.0,0.0,1,1,1,TA,5,NFP,NG,0.0,NG,Y,0,NF,2006,90500
1197,RL,74.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1965,CompShg,HdBoard,BrkFace,108.0,TA,CBlock,TA,231.0,0.0,1728.0,TA,Y,1728,0.0,0.0,2,0,2,TA,10,NFP,Detchd,576.0,TA,Y,0,NF,2008,142600
848,RL,67.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2002,CompShg,VinylSd,BrkFace,110.0,Gd,PConc,Gd,788.0,0.0,1573.0,Ex,Y,1573,1.0,0.0,2,0,1,Gd,6,NFP,Attchd,544.0,TA,Y,0,NF,2009,227000
926,RL,64.0,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,Duplex,1940,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,246.0,0.0,920.0,Ex,Y,2480,0.0,0.0,2,1,2,TA,13,Gd,Detchd,400.0,TA,Y,0,NF,2009,205000
2158,RL,73.0,Pave,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1999,CompShg,VinylSd,BrkFace,158.0,Gd,PConc,Gd,915.0,0.0,1341.0,Ex,Y,1341,1.0,0.0,1,1,1,Gd,5,TA,Attchd,482.0,TA,Y,240,NF,2007,246900
1555,C (all),60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1895,CompShg,Wd Sdng,None,0.0,TA,Stone,Po,0.0,0.0,173.0,Ex,N,1361,0.0,0.0,1,0,1,TA,6,NFP,Detchd,185.0,Fa,Y,0,NF,2008,89000
278,RL,89.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1948,CompShg,VinylSd,None,0.0,TA,CBlock,TA,0.0,0.0,744.0,Ex,N,1120,0.0,0.0,1,0,1,Fa,5,NFP,Detchd,480.0,TA,P,0,NF,2010,64000
2522,RL,40.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1978,CompShg,Wd Sdng,None,0.0,Gd,CBlock,Gd,652.0,526.0,1226.0,TA,Y,1226,1.0,0.0,1,0,1,Gd,4,TA,Attchd,484.0,TA,Y,133,NF,2006,170000
434,RL,107.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2008,CompShg,VinylSd,Stone,424.0,Ex,PConc,Ex,0.0,0.0,1734.0,Ex,Y,2822,0.0,0.0,3,1,1,Ex,12,Gd,BuiltIn,1020.0,TA,Y,52,NF,2009,582933
2683,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1925,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,397.0,0.0,1103.0,Gd,Y,1103,0.0,0.0,1,0,1,Gd,5,Gd,Detchd,440.0,TA,Y,166,MnPrv,2006,110500
2173,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1960,CompShg,HdBoard,Stone,198.0,TA,CBlock,TA,0.0,0.0,1179.0,Gd,Y,1179,0.0,0.0,1,0,1,TA,5,NFP,Attchd,622.0,TA,P,0,GdPrv,2007,110000
894,RL,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1947,CompShg,VinylSd,None,0.0,TA,CBlock,TA,0.0,0.0,698.0,Ex,Y,698,0.0,1.0,1,0,1,TA,4,NFP,NG,0.0,NG,Y,0,NF,2009,118000
1066,RL,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2003,CompShg,VinylSd,BrkFace,292.0,Gd,PConc,Gd,866.0,0.0,998.0,Ex,Y,2046,1.0,0.0,2,1,1,Gd,8,Gd,BuiltIn,871.0,TA,Y,320,NF,2008,284000
1261,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1962,CompShg,HdBoard,BrkFace,318.0,TA,CBlock,TA,319.0,0.0,858.0,Ex,Y,1716,0.0,0.0,1,1,1,TA,8,Gd,Attchd,490.0,TA,Y,0,NF,2008,171000
537,RL,96.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2004,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,835.0,Ex,Y,1812,0.0,0.0,2,1,1,Gd,8,NFP,BuiltIn,478.0,TA,Y,146,NF,2009,193000
2301,RL,74.0,Pave,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1976,CompShg,Plywood,None,0.0,TA,PConc,Gd,1090.0,0.0,1090.0,TA,Y,1178,1.0,0.0,1,1,1,TA,6,NFP,Attchd,502.0,TA,Y,0,MnPrv,2007,135000
2854,RL,54.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1919,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,0.0,0.0,818.0,TA,Y,1636,0.0,0.0,1,1,1,Gd,7,Gd,Detchd,288.0,Fa,N,0,NF,2006,167000
2649,RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1950,CompShg,MetalSd,None,0.0,TA,CBlock,TA,0.0,0.0,576.0,Ex,Y,864,0.0,0.0,1,0,1,TA,5,NFP,Detchd,528.0,TA,Y,0,NF,2006,105000
2776,RL,78.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1999,CompShg,VinylSd,BrkFace,183.0,Gd,PConc,Gd,1162.0,0.0,1588.0,Ex,Y,1588,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,472.0,TA,Y,158,NF,2006,214000
2403,RL,93.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2004,CompShg,VinylSd,BrkFace,112.0,Gd,PConc,Gd,994.0,0.0,1420.0,Ex,Y,1914,1.0,0.0,2,1,1,Gd,9,TA,BuiltIn,746.0,TA,Y,168,NF,2006,279000
2355,RL,81.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1975,CompShg,Plywood,BrkFace,248.0,TA,CBlock,TA,548.0,0.0,675.0,TA,Y,1875,0.0,0.0,3,0,1,Gd,8,TA,Attchd,485.0,TA,Y,48,NF,2006,184500
1983,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1948,CompShg,MetalSd,None,0.0,TA,CBlock,TA,331.0,0.0,649.0,Ex,Y,1183,0.0,0.0,1,1,1,TA,6,NFP,Detchd,308.0,TA,Y,0,NF,2007,120000
547,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1992,CompShg,HdBoard,None,0.0,Gd,PConc,Gd,52.0,364.0,816.0,Ex,Y,1730,0.0,0.0,2,1,1,Gd,6,NFP,Attchd,528.0,TA,Y,0,NF,2009,171500
1842,FV,35.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2006,CompShg,MetalSd,None,0.0,Gd,PConc,Gd,0.0,0.0,625.0,Ex,Y,1250,0.0,0.0,2,1,1,Gd,5,NFP,Detchd,528.0,TA,Y,0,NF,2007,164700
2748,RL,88.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1989,CompShg,HdBoard,BrkFace,232.0,Gd,CBlock,Gd,549.0,0.0,868.0,Ex,Y,2559,0.0,0.0,2,1,1,Ex,9,TA,Attchd,506.0,TA,Y,0,MnPrv,2006,209000
2425,RM,43.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,2004,CompShg,VinylSd,BrkFace,18.0,Gd,PConc,Gd,1059.0,0.0,1365.0,Ex,Y,1548,1.0,0.0,2,0,1,Gd,7,TA,Attchd,388.0,TA,Y,143,NF,2006,225000
2837,RL,58.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1910,CompShg,Wd Sdng,None,0.0,TA,PConc,TA,0.0,0.0,658.0,TA,Y,1184,0.0,0.0,1,0,1,TA,8,NFP,NG,0.0,NG,N,0,NF,2006,81000
2456,RL,49.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,2006,CompShg,VinylSd,NM,0.0,Gd,PConc,Ex,1562.0,0.0,1670.0,Ex,Y,1670,1.0,0.0,2,1,1,Gd,6,Gd,Attchd,928.0,TA,Y,0,NF,2006,336820
2114,RL,67.0,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,1988,CompShg,Plywood,BrkFace,128.0,Gd,CBlock,Gd,1065.0,0.0,1157.0,Ex,Y,2062,1.0,0.0,2,1,1,TA,7,Gd,Attchd,454.0,TA,Y,60,NF,2007,277000
1890,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1960,CompShg,CemntBd,None,0.0,TA,CBlock,TA,0.0,0.0,894.0,TA,Y,894,0.0,0.0,1,0,1,TA,5,NFP,Detchd,312.0,TA,Y,0,NF,2007,117600
621,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1950,CompShg,VinylSd,None,0.0,TA,CBlock,TA,120.0,0.0,856.0,Ex,Y,1668,0.0,0.0,1,1,1,TA,6,NFP,Attchd,271.0,TA,Y,0,MnPrv,2009,140000
1427,RL,91.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2008,CompShg,VinylSd,Stone,402.0,Ex,PConc,Ex,1153.0,0.0,1751.0,Ex,Y,1766,1.0,0.0,2,1,1,Ex,8,Gd,Attchd,874.0,TA,Y,216,NF,2008,395039
1728,RL,59.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2007,CompShg,VinylSd,NM,0.0,Gd,CBlock,Gd,0.0,0.0,768.0,Ex,Y,1496,0.0,0.0,3,0,1,Gd,7,NFP,Attchd,572.0,TA,Y,100,NF,2007,181755
2472,RL,91.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2005,CompShg,VinylSd,BrkFace,118.0,Gd,PConc,Gd,0.0,0.0,1400.0,Ex,Y,1400,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,612.0,TA,Y,144,NF,2006,186800
610,RL,72.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1965,CompShg,MetalSd,None,0.0,TA,CBlock,TA,388.0,0.0,744.0,TA,Y,2140,0.0,0.0,2,1,1,TA,7,TA,Attchd,549.0,TA,Y,0,MnPrv,2009,177500
1950,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1927,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,0.0,0.0,656.0,TA,Y,968,0.0,0.0,2,0,1,TA,5,NFP,Detchd,216.0,Fa,Y,0,NF,2007,64500
94,FV,25.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,2004,CompShg,MetalSd,None,0.0,Gd,PConc,Ex,1298.0,0.0,1488.0,Ex,Y,1488,1.0,0.0,2,0,1,Gd,6,Gd,Attchd,506.0,TA,Y,168,NF,2010,260000
1745,RL,53.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,2007,CompShg,VinylSd,BrkFace,16.0,Gd,PConc,Gd,0.0,0.0,1266.0,Ex,Y,1266,0.0,0.0,2,0,1,Gd,6,Gd,Attchd,388.0,TA,Y,100,NF,2007,185485
744,RM,51.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1931,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,209.0,0.0,715.0,TA,Y,875,1.0,0.0,1,0,1,TA,5,NFP,Detchd,180.0,Fa,Y,48,NF,2009,105000
1859,RL,80.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1976,CompShg,Plywood,BrkFace,360.0,Gd,CBlock,TA,0.0,0.0,528.0,Ex,Y,1855,0.0,0.0,2,1,1,TA,7,TA,Attchd,512.0,TA,Y,113,NF,2007,187000
2343,RL,91.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1984,CompShg,Wd Sdng,None,0.0,Gd,CBlock,Gd,213.0,0.0,1208.0,Ex,Y,1621,1.0,0.0,2,0,1,Gd,8,NFP,Attchd,440.0,TA,Y,108,NF,2006,202500
1713,RL,70.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2005,CompShg,VinylSd,BrkFace,210.0,Gd,PConc,Gd,1178.0,0.0,1614.0,Ex,Y,1614,1.0,0.0,2,0,1,Gd,7,NFP,Attchd,878.0,TA,Y,100,NF,2007,245700
1816,RL,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1980,CompShg,Plywood,None,0.0,TA,CBlock,TA,0.0,0.0,630.0,Ex,Y,1266,0.0,0.0,1,1,1,TA,5,TA,Attchd,283.0,TA,Y,340,MnPrv,2007,128000
2390,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2005,CompShg,VinylSd,BrkFace,178.0,Gd,PConc,Gd,0.0,0.0,1030.0,Gd,Y,2098,0.0,0.0,2,1,1,Ex,8,Gd,Attchd,878.0,TA,Y,192,NF,2006,275500
364,RL,63.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1999,CompShg,VinylSd,None,344.0,Gd,PConc,Gd,694.0,0.0,978.0,Ex,Y,1983,0.0,0.0,2,1,1,Gd,9,TA,Attchd,490.0,TA,Y,0,NF,2009,225000
684,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1959,CompShg,BrkFace,None,0.0,TA,CBlock,Gd,433.0,95.0,528.0,TA,Y,1183,1.0,0.0,1,0,1,TA,6,NFP,Attchd,288.0,TA,Y,0,GdWo,2009,138000
32,RM,21.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,1971,CompShg,HdBoard,BrkFace,381.0,TA,CBlock,TA,0.0,0.0,525.0,TA,Y,1092,0.0,0.0,1,1,1,TA,6,NFP,Detchd,264.0,TA,Y,0,NF,2010,88000
1698,RL,105.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2006,CompShg,VinylSd,BrkFace,772.0,Ex,PConc,Gd,0.0,0.0,2153.0,Ex,Y,2643,0.0,0.0,2,1,1,Ex,9,Gd,BuiltIn,694.0,TA,Y,414,NF,2007,380000
1129,FV,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2007,CompShg,VinylSd,BrkFace,292.0,Gd,PConc,Gd,0.0,0.0,1660.0,Ex,Y,1660,0.0,0.0,2,0,1,Gd,7,Gd,Attchd,660.0,TA,Y,133,NF,2008,256000
165,RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1951,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,234.0,486.0,900.0,TA,Y,900,0.0,1.0,1,0,1,Gd,5,NFP,Detchd,576.0,TA,Y,222,NF,2010,134800
935,RM,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,1980,CompShg,MetalSd,None,0.0,TA,CBlock,Gd,0.0,0.0,561.0,TA,Y,1229,0.0,0.0,1,1,1,TA,5,TA,Attchd,462.0,TA,Y,154,MnPrv,2009,121000
1802,FV,84.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2007,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,874.0,Ex,Y,1761,0.0,0.0,3,0,1,Gd,7,NFP,Attchd,578.0,TA,Y,144,NF,2007,227875
250,RL,64.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2008,CompShg,VinylSd,Stone,72.0,Gd,PConc,Gd,0.0,0.0,1694.0,Ex,Y,1694,0.0,0.0,2,0,1,Gd,7,NFP,Attchd,776.0,TA,Y,160,NF,2010,245350
2668,RM,33.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,1920,CompShg,Wd Sdng,None,0.0,TA,PConc,TA,0.0,0.0,624.0,Gd,N,1248,0.0,0.0,2,0,2,TA,8,NFP,NG,0.0,NG,N,0,NF,2006,93500
236,RL,85.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1920,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,108.0,0.0,458.0,Fa,N,835,0.0,0.0,1,0,1,TA,5,NFP,Basment,366.0,Fa,Y,0,NF,2010,83000
2117,RL,82.5,Pave,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,1992,CompShg,HdBoard,None,0.0,Gd,PConc,Gd,985.0,0.0,1580.0,Ex,Y,1953,1.0,0.0,2,1,1,Gd,9,Fa,Attchd,501.0,TA,Y,216,NF,2007,240000
2029,RM,40.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1901,CompShg,AsbShng,None,0.0,TA,CBlock,TA,0.0,0.0,592.0,TA,N,1173,0.0,0.0,2,0,1,TA,7,NFP,Detchd,240.0,TA,Y,0,MnPrv,2007,113000
636,RL,66.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1958,CompShg,Wd Sdng,BrkFace,176.0,TA,CBlock,TA,585.0,0.0,1215.0,TA,Y,1215,0.0,0.0,1,0,1,TA,6,NFP,Attchd,297.0,TA,Y,0,NF,2009,155000
1155,RL,65.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1961,CompShg,HdBoard,None,0.0,TA,CBlock,TA,832.0,0.0,912.0,Gd,Y,912,1.0,1.0,1,0,1,Gd,5,NFP,Detchd,288.0,TA,Y,168,GdPrv,2008,142000
739,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1926,CompShg,Wd Sdng,None,0.0,Gd,PConc,TA,0.0,0.0,884.0,Gd,Y,904,0.0,0.0,1,0,1,TA,4,NFP,Detchd,180.0,TA,Y,0,NF,2009,119000
1608,RL,75.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1940,CompShg,VinylSd,None,0.0,TA,CBlock,Gd,660.0,0.0,983.0,Ex,Y,1750,1.0,0.0,2,0,1,TA,7,NFP,Attchd,423.0,TA,Y,245,NF,2008,160000
1087,RL,62.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2004,CompShg,VinylSd,None,0.0,TA,PConc,TA,759.0,0.0,839.0,Ex,Y,1593,1.0,0.0,2,1,1,TA,8,TA,Attchd,398.0,TA,Y,100,NF,2008,193000
1774,RL,88.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1992,CompShg,VinylSd,BrkFace,309.0,Gd,PConc,Ex,335.0,0.0,1105.0,Ex,Y,2202,1.0,0.0,2,1,1,Gd,9,TA,Attchd,517.0,TA,Y,0,NF,2007,263000
2816,RL,65.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2005,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,24.0,0.0,1310.0,Ex,Y,1310,0.0,0.0,2,0,1,Gd,6,Gd,Attchd,400.0,TA,Y,0,NF,2006,164990
2194,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1954,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,732.0,0.0,948.0,Ex,Y,948,1.0,0.0,1,0,1,TA,5,TA,Detchd,280.0,TA,Y,0,NF,2007,119000
523,FV,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2006,CompShg,VinylSd,Stone,238.0,Gd,PConc,Gd,24.0,0.0,1372.0,Ex,Y,1448,0.0,0.0,2,0,1,Gd,6,Gd,Attchd,692.0,TA,Y,0,NF,2009,238500
2767,RL,62.0,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1975,WdShngl,Plywood,None,0.0,TA,CBlock,Gd,655.0,0.0,1533.0,TA,Y,1533,1.0,0.0,2,0,1,Gd,5,TA,Attchd,576.0,TA,Y,200,NF,2006,280000
1837,FV,32.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2006,CompShg,VinylSd,Stone,36.0,Gd,PConc,Gd,60.0,0.0,1511.0,Ex,Y,1565,1.0,0.0,2,0,1,Gd,5,NFP,Attchd,476.0,TA,Y,0,NF,2007,193800
2284,RM,44.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1976,CompShg,CemntBd,None,0.0,TA,PConc,Gd,840.0,0.0,1040.0,TA,Y,1060,1.0,0.0,1,0,1,TA,6,TA,Attchd,572.0,TA,Y,100,NF,2007,129900
1434,RL,57.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1994,CompShg,VinylSd,None,0.0,TA,PConc,Gd,686.0,0.0,990.0,Ex,Y,990,0.0,1.0,1,0,1,TA,5,NFP,Detchd,672.0,TA,Y,0,NF,2008,145000
2794,RL,70.0,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2001,CompShg,VinylSd,BrkFace,178.0,Gd,PConc,Gd,0.0,0.0,1753.0,Ex,Y,1787,0.0,0.0,2,0,1,Gd,7,TA,Attchd,748.0,TA,Y,198,NF,2006,275000
2625,RL,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1950,CompShg,BrkFace,None,0.0,TA,Slab,NB,0.0,0.0,0.0,Fa,N,1040,0.0,0.0,2,0,2,TA,6,NFP,Detchd,400.0,TA,Y,0,NF,2006,81400
794,RL,62.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1954,CompShg,Wd Sdng,None,0.0,TA,CBlock,Gd,173.0,0.0,1089.0,TA,Y,1089,1.0,0.0,1,0,1,TA,5,Gd,Detchd,252.0,TA,P,328,MnPrv,2009,125000
708,RM,62.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1920,CompShg,MetalSd,None,0.0,TA,BrkTil,Fa,0.0,0.0,861.0,TA,Y,861,0.0,0.0,1,0,1,TA,5,NFP,Detchd,288.0,TA,N,0,NF,2009,80000
